AccountId,CustomerID,AccountType,Balance,last_kyc_updated,branch_id
SAV-6544424,8ZGOZJNZGV,Savings,87404519.37,2019-09-15,BR-00146
BUS-8453016,F5R28FW773,Business,84056839.62,2021-12-26,BR-00022
CUR-6306114,U5ZULSFJBA,Current,30607819.93,2021-03-11,BR-00137
BUS-4720106,5GCDHN9V1M,Business,66226660.37,2019-11-29,BR-00038
SAV-4761367,BZO2ONGECA,Savings,82318252.15,2019-04-13,BR-00181
CUR-5384290,U6Y3151E4D,Current,4877700.24,2019-08-10,BR-00029
CUR-8562330,VMQE9M5CAC,Current,49055006.29,2021-06-24,BR-00053
CUR-1118033,IJJ75MQZ2Y,Current,37722417.73,2019-11-17,BR-00194
SAV-3180243,RFE2DP7FIV,Savings,48447747.35,2021-08-14,BR-00082
SAV-3525253,RQ72BL8ZFO,Savings,80788917.3,2020-10-28,BR-00068
CUR-1064508,OFXGBEN9P6,Current,57527761.4,2020-07-10,BR-00118
SAV-4945909,3LXVR9B7ID,Savings,44467179.05,2021-06-07,BR-00013
SAV-2257509,Z0IFW4KWMJ,Savings,26910027.63,2019-06-16,BR-00020
CUR-4733933,UWOVBFJEO7,Current,83296304.0,2022-10-31,BR-00133
SAV-5594821,3OIJPKWX1Z,Savings,38965253.47,2019-04-15,BR-00102
SAV-1011209,1GZIRL5OFM,Savings,60250489.92,2022-04-19,BR-00071
CUR-7590364,B261D2ZB60,Current,7213672.7,2020-03-13,BR-00046
CUR-5169472,AWGZ5BZIOG,Current,11793641.37,2021-12-22,BR-00014
CUR-8344908,3SFVWTIVI1,Current,44641405.2,2021-02-21,BR-00113
SAV-2749790,BRFZD2A10Y,Savings,33373341.76,2021-11-15,BR-00064
CUR-4345182,G5N09I3DH7,Current,76118394.74,2020-02-06,BR-00026
CUR-4556419,R3UCAFEO7N,Current,21858386.61,2022-08-16,BR-00101
CUR-8793943,7IVSCYY9Q7,Current,12379462.87,2021-05-26,BR-00174
CUR-8951284,RYGO8KOBIC,Current,89570325.92,2020-06-27,BR-00049
CUR-6730441,3A97LYNL3A,Current,98267192.7,2022-09-12,BR-00104
BUS-5648750,58WCLV2VFY,Business,21238559.53,2021-05-20,BR-00075
BUS-9844654,D4KM94Y9FM,Business,81029474.45,2019-05-13,BR-00083
SAV-6986825,81SZWDMMDX,Savings,55970267.62,2019-10-06,BR-00154
CUR-3004318,F3AX46VV6I,Current,63507584.9,2019-11-08,BR-00186
SAV-9801829,IIR2SKP2DB,Savings,21769984.15,2021-06-28,BR-00180
BUS-3220067,DMS5AKCEF1,Business,47056009.08,2021-03-07,BR-00033
BUS-3323988,GCB5Y2UZV0,Business,40285808.33,2021-12-26,BR-00096
SAV-5906552,SVL2TUEX2W,Savings,29443962.51,2022-02-03,BR-00083
BUS-2147844,0T6YI6CWWL,Business,280282.13,2019-01-24,BR-00033
BUS-6280134,FDLB2HBUZJ,Business,49114317.03,2021-12-16,BR-00161
CUR-9554151,5Z4WT3MGAI,Current,69401536.76,2022-04-27,BR-00064
SAV-7460826,52ZX4NFXYW,Savings,93615139.28,2019-09-19,BR-00076
CUR-1605365,EE56NI4PN9,Current,38319908.14,2019-07-30,BR-00142
CUR-5245443,CT2JZ4HB0I,Current,78782980.31,2021-01-08,BR-00065
CUR-5553027,RFSA6ATPBA,Current,35366952.38,2020-10-14,BR-00011
SAV-5691887,2J49H0ORQZ,Savings,90000877.36,2020-08-23,BR-00081
SAV-4621136,PDLB7K946Q,Savings,85875854.98,2021-12-23,BR-00113
SAV-6030664,C8ZC1ICU64,Savings,78008105.98,2021-07-11,BR-00117
SAV-8681989,XR6APHCRR6,Savings,18210310.8,2020-07-06,BR-00115
CUR-4195610,56GOX0EAVK,Current,87786301.16,2020-03-27,BR-00063
SAV-7104977,WK7RJFZ3WL,Savings,43712203.09,2021-01-16,BR-00060
SAV-1822743,14SIJ0BY07,Savings,39232312.51,2021-10-09,BR-00044
CUR-5250977,NQSO0TIU42,Current,88983213.97,2022-08-12,BR-00158
BUS-8097171,QXPZPO8SFL,Business,95296254.6,2020-09-07,BR-00006
SAV-2510297,P7VSMZ1NB7,Savings,34966827.73,2020-04-02,BR-00085
SAV-1664597,UP7EI5SMZR,Savings,44028759.89,2019-12-16,BR-00091
CUR-1095776,89JC1TKSYD,Current,423337.22,2019-12-29,BR-00023
SAV-6064991,ULPF7JD5N0,Savings,23730678.97,2022-06-30,BR-00042
SAV-1884913,LWF1459X61,Savings,19310336.24,2022-02-02,BR-00039
SAV-2436695,Q5FYOEBACH,Savings,84051723.32,2022-05-30,BR-00084
SAV-3035103,RVA7OFN3P2,Savings,80863668.67,2022-12-04,BR-00159
BUS-4993275,UNONP0X5AW,Business,79991853.57,2022-10-17,BR-00159
CUR-2965385,EFQE6M9MXN,Current,75596000.65,2021-10-21,BR-00128
BUS-8640431,A9V7MDXUO5,Business,21650202.11,2021-08-28,BR-00186
BUS-2718358,0E73F3VPA6,Business,70899537.1,2019-07-26,BR-00049
SAV-7270799,KDBSFS63D5,Savings,38233737.44,2021-09-27,BR-00073
BUS-9888896,W915G7NKAB,Business,18649447.66,2021-01-31,BR-00087
SAV-9627943,2BADLPIJEW,Savings,49219249.95,2019-01-22,BR-00107
SAV-2449528,YIDAIP1CBV,Savings,96910862.28,2019-02-21,BR-00132
CUR-3731168,6IW5TLFQWJ,Current,29376350.4,2022-04-04,BR-00106
BUS-2379642,82C73YQDAO,Business,64547567.36,2019-12-05,BR-00094
SAV-7415669,BVNU9M78EZ,Savings,54402568.61,2019-10-30,BR-00180
BUS-7363838,E3RGOGRL3Q,Business,85075352.13,2021-09-08,BR-00197
CUR-5851576,PEQTQACAMW,Current,66781515.7,2019-06-23,BR-00013
SAV-4655103,U3KPEA0F7I,Savings,8231808.95,2019-03-25,BR-00053
CUR-5759566,OFSGS5ZHIA,Current,94813622.37,2021-03-04,BR-00106
SAV-3175337,WK6VRASH9K,Savings,47655549.68,2022-07-10,BR-00141
SAV-5627641,LU32Q1VFS4,Savings,74709448.07,2020-12-09,BR-00110
CUR-4959866,B5RA92CVM8,Current,67557647.93,2019-12-26,BR-00079
BUS-5719350,U9D1ZPO9SW,Business,87077550.54,2022-05-25,BR-00008
SAV-6744616,5Z4WT3MGAI,Savings,9725192.94,2020-08-21,BR-00020
SAV-1552185,2PEEODDR4W,Savings,27591203.73,2020-09-13,BR-00014
SAV-4161911,PMFE7TECGM,Savings,60688113.58,2021-07-19,BR-00172
SAV-6824427,8H9C3M6RC2,Savings,91447997.72,2022-05-06,BR-00085
CUR-5092397,CF4EE9PAKB,Current,75822926.13,2019-08-28,BR-00065
BUS-9192706,EO8WR23FO0,Business,90659760.34,2021-12-11,BR-00193
SAV-1366018,NWSKJKJA3A,Savings,89477159.32,2019-04-19,BR-00027
SAV-5930568,1F3DSEJ3J9,Savings,76997988.68,2021-03-11,BR-00040
BUS-1086620,ZG3XFBO7JY,Business,5351522.44,2019-09-02,BR-00194
CUR-4672957,EQDRSQOSBC,Current,44380040.21,2022-03-31,BR-00081
CUR-1423668,LBH2VNFG3B,Current,8082495.37,2020-04-12,BR-00135
BUS-6140252,DUMXFVQMRJ,Business,73725016.36,2022-05-09,BR-00023
SAV-6282714,RIY2D7OBKS,Savings,1065527.4,2019-06-13,BR-00163
BUS-7510610,RGFG6JPLWO,Business,63277033.67,2019-05-01,BR-00057
SAV-9698211,8AV4AXVY3Y,Savings,79805233.43,2020-12-28,BR-00082
CUR-2374434,N3K4RA99DV,Current,40806942.85,2019-03-11,BR-00031
SAV-6499593,MJSPBH9VVE,Savings,65677818.36,2021-05-09,BR-00107
SAV-4727030,8HW7QKKJH9,Savings,41057815.66,2021-03-16,BR-00051
BUS-8691165,X0L2IKY4KM,Business,92903121.66,2019-11-17,BR-00056
CUR-1786466,PWACHY08B2,Current,68824271.22,2020-06-17,BR-00156
CUR-8848532,HVGYJNQZHZ,Current,21329444.31,2021-07-21,BR-00043
CUR-1747296,I06Z56UKJ1,Current,66111005.31,2019-12-25,BR-00023
BUS-4156259,9XB854R4LW,Business,14212399.02,2021-01-19,BR-00093
BUS-5719800,GO0YLXZXMU,Business,6378840.74,2021-12-09,BR-00079
CUR-6250022,LNPE3V1RUK,Current,84992507.63,2021-10-04,BR-00137
SAV-4109240,0OPZ3MPCFM,Savings,20868794.48,2022-01-07,BR-00001
BUS-6248216,M04WRHVVER,Business,90551530.09,2022-03-22,BR-00148
SAV-6159440,T8AN803V0B,Savings,55021777.03,2022-06-07,BR-00139
SAV-2001859,GCB5Y2UZV0,Savings,25409745.46,2021-10-12,BR-00032
BUS-7061182,1YOIEX0YCN,Business,67377012.15,2022-11-29,BR-00073
SAV-7066407,41E03QRKM2,Savings,15393962.53,2020-11-05,BR-00108
BUS-4379419,HJUVD73OJ2,Business,22719506.34,2019-05-31,BR-00072
CUR-4425376,90LY7RKDAF,Current,58156720.36,2020-11-09,BR-00058
BUS-1127616,PQPU80XR6A,Business,16809962.51,2021-09-09,BR-00015
CUR-5877184,AGIR7CSETN,Current,52650989.09,2019-10-20,BR-00058
BUS-1887671,E83I7GRH8N,Business,68411329.85,2019-11-03,BR-00172
BUS-8160832,ZOVKXLTTRG,Business,91077022.07,2022-06-04,BR-00195
BUS-3658353,5E7HMJ6PH9,Business,10043138.61,2020-01-11,BR-00064
CUR-2307448,K9Q1C2FU1N,Current,73305135.6,2019-08-19,BR-00007
CUR-9034381,BOU92KQV2A,Current,27744755.08,2022-08-30,BR-00038
BUS-1679297,I0OOY8PHK3,Business,47821710.06,2019-06-11,BR-00122
SAV-3404520,K6NLVT08OG,Savings,4225356.43,2020-09-09,BR-00044
CUR-3022870,9RCQUQBUJR,Current,69325636.37,2019-05-25,BR-00038
SAV-3672689,1T399MI7QS,Savings,68291417.1,2019-09-04,BR-00079
BUS-7794094,KPOM4GE44U,Business,7354215.08,2020-02-12,BR-00191
CUR-7663999,JO2QH36DJO,Current,71733386.35,2022-06-16,BR-00077
BUS-8628076,94HA8FAO31,Business,21313681.92,2021-06-24,BR-00066
SAV-8323949,POX3RDTCG2,Savings,89946693.72,2019-07-09,BR-00012
BUS-7895887,Z4YCX0RKNB,Business,50530045.5,2022-10-11,BR-00189
CUR-8215864,34LU8V6L9I,Current,73863895.62,2020-03-23,BR-00063
SAV-7357576,QRNM5A2U1D,Savings,71301843.16,2021-12-12,BR-00026
SAV-7977040,CSJM2HT3PX,Savings,65854317.98,2019-06-23,BR-00073
SAV-8840294,1HV8A2RFV8,Savings,91603674.91,2019-11-23,BR-00200
SAV-1614414,KEEWJRQ7ZO,Savings,53423949.38,2022-05-06,BR-00135
CUR-8448156,NM2H1KQEJF,Current,5084833.13,2021-05-25,BR-00083
SAV-9431316,1TWZ3AJ1AS,Savings,9925292.92,2021-09-06,BR-00171
CUR-3614712,YFZ835VDS1,Current,51810238.81,2019-06-20,BR-00044
SAV-3179733,8MR7Z7V35G,Savings,52530128.35,2022-04-25,BR-00056
SAV-1437825,QB20W6AZJ7,Savings,12464521.65,2021-02-17,BR-00112
BUS-1953605,Z425NQB3BR,Business,70467853.31,2020-11-14,BR-00035
CUR-8423311,0NKYJXDY39,Current,93879593.29,2021-05-06,BR-00087
CUR-9957262,5KMDTIDQ81,Current,23127388.44,2020-04-27,BR-00198
CUR-3122202,UFETH02L23,Current,72781248.66,2021-11-09,BR-00123
SAV-7778956,I4FD43WPM5,Savings,68475649.37,2021-03-28,BR-00029
SAV-8335187,4EMT9RU2VW,Savings,90814913.05,2020-05-14,BR-00039
CUR-6729780,52ZL2M8W52,Current,16961897.61,2021-12-31,BR-00014
SAV-4411905,QJAAUE3HNG,Savings,56982655.64,2019-02-06,BR-00160
CUR-4947851,KTI2YC6B8H,Current,81657401.12,2020-02-29,BR-00002
BUS-1129328,5ZKGM5HIK7,Business,20369488.77,2019-02-21,BR-00143
SAV-9762955,7ATP0OKR1K,Savings,27718062.37,2022-06-28,BR-00139
CUR-5520212,O7EOMJI1D5,Current,9331984.87,2020-10-05,BR-00154
SAV-7311932,Z0LN0D46U4,Savings,49782857.7,2019-11-04,BR-00011
SAV-6742412,H1XUHYVZDQ,Savings,90296912.77,2021-06-05,BR-00028
SAV-3143263,XK0JHS3IH1,Savings,1632943.63,2021-04-19,BR-00170
CUR-4959300,HB1A6VLY35,Current,41458242.91,2021-04-07,BR-00132
SAV-3608355,PQFQPYNACO,Savings,7976568.65,2020-04-09,BR-00116
CUR-6662909,P60ZOCVYB4,Current,82376303.66,2021-02-05,BR-00103
BUS-7609045,UCFCBPOEO8,Business,70929954.25,2021-02-12,BR-00031
SAV-6800336,IABAPRAJXO,Savings,61009734.59,2021-05-23,BR-00094
SAV-3400722,QH4JHLBW46,Savings,6381652.15,2021-04-04,BR-00007
CUR-9022366,P1JNYS2KS7,Current,59377552.52,2022-09-08,BR-00017
SAV-8905341,B18GW4GONR,Savings,89038504.59,2022-05-20,BR-00187
BUS-4627132,G5TSXSYIS3,Business,758787.2,2022-04-30,BR-00062
BUS-2939186,AYMRB0TD2N,Business,36449036.83,2022-08-16,BR-00084
BUS-3406015,DVN3HDCEHN,Business,33203190.49,2021-01-04,BR-00167
BUS-7239113,1XH9QSO6LK,Business,17254210.0,2019-01-19,BR-00100
BUS-7460454,BCG5F1KBMR,Business,26972564.11,2019-03-03,BR-00065
SAV-2112697,92OE0HC8TU,Savings,63943290.07,2019-10-07,BR-00009
SAV-2465300,KX5UXFY0O0,Savings,38973708.06,2022-05-28,BR-00047
CUR-8458007,9CPCP8DTKU,Current,62322194.7,2020-07-07,BR-00057
BUS-4229546,9QUCOGH6X6,Business,22121689.13,2020-03-03,BR-00110
SAV-5262206,82C73YQDAO,Savings,11656044.78,2021-03-20,BR-00192
BUS-6035156,ODGOJ3X51A,Business,2426938.25,2020-02-23,BR-00128
SAV-2008605,DB2HI07NCA,Savings,36529063.97,2020-05-21,BR-00141
BUS-9128297,HLC9OPXI57,Business,5210927.22,2021-09-05,BR-00161
SAV-9741776,310UR7L5FG,Savings,79314391.02,2022-11-25,BR-00050
SAV-3969233,ENW7SEIMKW,Savings,95156756.81,2022-11-10,BR-00127
CUR-4483491,4JPQPEJ026,Current,25758937.58,2019-08-18,BR-00151
BUS-9121426,AVGKCNZBGE,Business,92717661.81,2019-08-11,BR-00010
BUS-2824571,2XG605ZJQC,Business,87218853.21,2021-09-17,BR-00033
CUR-2938681,6KVS508R9W,Current,64157820.99,2019-09-20,BR-00025
SAV-3450940,SS6FMTT3UM,Savings,89039738.42,2019-03-26,BR-00046
CUR-6607274,MS8DQM3DOF,Current,6152300.28,2020-06-13,BR-00199
SAV-2562601,BNSRAKRT3P,Savings,48339795.98,2022-04-15,BR-00182
CUR-9093518,O36W1ER8GQ,Current,70534092.7,2022-12-23,BR-00064
SAV-3389689,J7H5VJX9A9,Savings,46992776.05,2022-09-17,BR-00048
CUR-7574659,CXG4E9BL46,Current,13077106.79,2021-03-28,BR-00043
CUR-6440961,VS7U11ZSQQ,Current,32932314.87,2022-04-25,BR-00006
CUR-5320888,6X74I9FS4Q,Current,39104173.3,2020-07-24,BR-00006
CUR-7891832,9ARHNBQI5D,Current,94089621.04,2019-10-29,BR-00127
SAV-5180299,URXO7D7U47,Savings,22399767.6,2022-09-26,BR-00062
CUR-4749314,4ZGQU47QP7,Current,70631389.18,2020-06-02,BR-00199
CUR-7361292,Y2HFSO50ZJ,Current,93438555.52,2021-07-04,BR-00116
SAV-6948436,7H2K5R91G9,Savings,74297994.13,2020-10-16,BR-00073
CUR-9796056,DMV4UIUY2P,Current,41462793.3,2022-01-29,BR-00069
CUR-2196636,Y4LPIPQ0X7,Current,69566552.88,2020-11-25,BR-00129
SAV-3070573,QPWJM69D4E,Savings,42354027.51,2022-03-20,BR-00176
CUR-1009549,4JB1FYHALS,Current,34782501.86,2019-01-10,BR-00176
SAV-7620345,M0RY9NZPSL,Savings,24628550.94,2021-09-07,BR-00097
CUR-8665475,WOL06B3UHS,Current,4332864.23,2020-05-04,BR-00126
SAV-6051855,7TH90TWPZ9,Savings,60157119.0,2021-06-03,BR-00106
SAV-4535028,K29U8ZYOQH,Savings,85685756.17,2022-06-03,BR-00085
CUR-1121463,FXJO7C69BZ,Current,70898254.87,2022-06-09,BR-00084
SAV-9569783,MV56E1J9QR,Savings,37186616.4,2021-03-24,BR-00067
CUR-7164509,RUW97856GL,Current,8663638.39,2021-12-08,BR-00173
SAV-9394090,HM024RRMIZ,Savings,48995168.18,2022-03-06,BR-00118
CUR-6645221,TL2MFCWNAD,Current,61938974.35,2020-12-10,BR-00140
CUR-5361061,G8QIYSJ34J,Current,72874332.07,2022-10-16,BR-00007
SAV-1505718,GQFZ5VLROU,Savings,77450868.9,2022-03-11,BR-00156
CUR-7830616,8SMO8KNEPN,Current,27297631.99,2022-05-30,BR-00072
SAV-9489335,EFQE6M9MXN,Savings,55522198.41,2021-05-24,BR-00124
BUS-9513075,KJRNUDRYSV,Business,74595874.53,2021-02-04,BR-00041
BUS-6320428,XFPL7Y6RS1,Business,92912317.07,2019-12-05,BR-00171
SAV-3161715,NM2H1KQEJF,Savings,90713761.22,2020-01-09,BR-00127
BUS-7645235,FP7E610D3Z,Business,94768829.48,2021-01-23,BR-00044
SAV-8629252,HJXRVDEEM2,Savings,27025254.54,2021-09-10,BR-00146
SAV-1049116,HKRUV7WPWN,Savings,86204484.77,2022-03-14,BR-00163
BUS-2259831,9RKR80MS2U,Business,5108889.79,2021-02-21,BR-00169
CUR-7140707,PFPF42MQHK,Current,61292801.94,2020-12-14,BR-00115
BUS-5151951,SX7KYH17TJ,Business,44843100.61,2020-02-23,BR-00153
BUS-9702657,L31JJI45WS,Business,8592534.83,2022-01-13,BR-00100
SAV-5642598,TBLLSUHIOQ,Savings,50180216.84,2021-10-13,BR-00158
SAV-7505279,YQQ5LDDML1,Savings,36376933.38,2022-12-06,BR-00046
BUS-2942577,QXHNGF19ZW,Business,42406989.36,2021-05-29,BR-00038
BUS-4295535,RGAWI09U48,Business,16376860.01,2021-09-21,BR-00098
CUR-7330804,4IF7OR68WR,Current,75124678.95,2019-07-13,BR-00009
SAV-3312900,UP7REEALAY,Savings,47817137.98,2021-10-26,BR-00056
BUS-1730882,6SRAWS0WOI,Business,24276223.51,2019-09-12,BR-00031
CUR-2017211,3C24R4YBK1,Current,80074270.33,2021-08-26,BR-00023
SAV-7020293,GZG485JZ8I,Savings,79858361.66,2021-10-30,BR-00001
BUS-5150513,S7N75NO171,Business,59554758.36,2019-11-25,BR-00175
BUS-2497505,6MXP19V92P,Business,1118722.64,2022-05-27,BR-00030
CUR-9175690,PRWMLQE55A,Current,25982072.63,2022-10-01,BR-00050
SAV-8503934,R69WPMPHPN,Savings,11343811.4,2021-04-01,BR-00181
SAV-4646028,VD743N5AWX,Savings,63327080.51,2019-06-07,BR-00022
SAV-2380849,627Q32NALM,Savings,54714134.42,2022-05-18,BR-00139
CUR-3325672,53S7K87IPW,Current,99512086.34,2022-12-18,BR-00166
BUS-7781095,YFE8KGTJSF,Business,14894429.49,2020-11-21,BR-00126
BUS-3680595,YAPCCD5HZS,Business,99833333.94,2021-02-12,BR-00036
CUR-2843555,S85X0DXMA1,Current,61588997.14,2021-12-11,BR-00159
BUS-6604958,P6DSIT7UNZ,Business,88449461.72,2022-04-08,BR-00144
CUR-5525280,5B0G9CQJEY,Current,93294340.82,2020-11-24,BR-00131
CUR-3134745,2T7814M3VB,Current,41824208.24,2020-01-28,BR-00177
CUR-8592882,M24RY5LS3E,Current,25053085.0,2019-03-27,BR-00195
SAV-5635481,MRGIPNOKYN,Savings,46788628.5,2019-06-26,BR-00137
SAV-7211604,VBIIFBVSUO,Savings,12431501.2,2020-06-08,BR-00095
SAV-1051614,FYC99MOKX7,Savings,92048279.89,2022-06-26,BR-00023
CUR-8432982,08QCMP8EG4,Current,49780062.86,2022-02-02,BR-00039
SAV-7600734,KE1XHVM1E8,Savings,26157189.77,2020-02-25,BR-00065
CUR-7286763,W71E597N07,Current,53454279.71,2022-05-28,BR-00108
CUR-9527159,2PWD36CYIN,Current,96558041.94,2022-07-23,BR-00060
BUS-6964841,OAKTKZNP37,Business,92830286.61,2022-03-06,BR-00089
SAV-2366706,HZDGV2JYU1,Savings,8690940.88,2020-02-06,BR-00074
CUR-7258981,VVVQ6AMGVZ,Current,81716441.32,2019-09-21,BR-00029
CUR-1777852,7DD4F8JZL1,Current,56976245.57,2020-02-22,BR-00038
CUR-6175871,VS7U11ZSQQ,Current,72884135.06,2019-07-07,BR-00015
BUS-6857722,JTC5MB8CRU,Business,93204178.61,2019-11-09,BR-00122
BUS-9292788,WFOBVCT1XB,Business,83917990.67,2021-03-28,BR-00107
SAV-3963642,M13263CLMB,Savings,91635940.62,2019-11-24,BR-00162
CUR-2139007,SMVXI9QX8H,Current,56585875.69,2019-06-24,BR-00030
CUR-2553464,8YV2FDPXS0,Current,98482747.31,2019-11-04,BR-00091
CUR-8538138,N3NPNHNFQC,Current,16047048.52,2021-05-10,BR-00114
BUS-3463055,0L53FUA6LF,Business,40411879.97,2022-06-20,BR-00171
CUR-2725529,6HTER84HA7,Current,72458277.18,2019-11-13,BR-00178
SAV-8070311,TW6CKHYU0D,Savings,43501490.8,2019-03-06,BR-00181
CUR-9016507,F42LZQ95IJ,Current,89850729.44,2020-01-18,BR-00190
CUR-5169433,UCQ9Z5OL3D,Current,25376542.47,2020-04-30,BR-00119
BUS-1817430,75YYWDGLH1,Business,7351740.15,2022-02-24,BR-00150
SAV-7945481,O0AZ7ZHKX4,Savings,28734379.46,2021-02-10,BR-00154
SAV-2651364,7R3CDY2TBX,Savings,79824392.42,2019-08-04,BR-00115
BUS-6632187,3CBQC3H9IM,Business,12861283.29,2019-04-10,BR-00179
CUR-5141304,N9B92YI8DU,Current,32633177.86,2020-07-15,BR-00150
CUR-6230498,J5Z9M4SYOC,Current,41459057.76,2019-04-13,BR-00174
SAV-1806812,GZ9FDUE63S,Savings,69343809.83,2021-01-24,BR-00142
SAV-9531733,82PYGT7I5V,Savings,33637357.16,2022-06-18,BR-00025
CUR-9877423,J48DQD9GUH,Current,52422009.67,2021-11-24,BR-00094
SAV-3913186,VWHIMG8M38,Savings,5958531.42,2020-05-18,BR-00113
SAV-9029147,PL4HU4MG0E,Savings,90027818.95,2020-01-02,BR-00015
SAV-8173564,1PX4A3OV7E,Savings,67413827.98,2022-11-23,BR-00151
SAV-2324413,45FFEYBMMD,Savings,97715963.29,2021-05-07,BR-00155
BUS-8660057,RCXY6254QX,Business,21204717.27,2019-01-19,BR-00126
CUR-4764587,PPYULIBQBA,Current,13564589.92,2019-09-28,BR-00195
SAV-6858350,MRMMDWIT76,Savings,7654406.74,2022-09-16,BR-00044
BUS-9310259,07E240KDPG,Business,84863786.39,2019-01-16,BR-00031
BUS-5028044,XVGIQTF9PA,Business,88058128.22,2022-08-26,BR-00190
BUS-5497495,M2HTW8VPHM,Business,22056670.26,2019-06-01,BR-00006
CUR-2698607,0BZ4IJW8PN,Current,20612329.68,2022-09-10,BR-00069
SAV-2165848,NI3KFXBI5R,Savings,14655770.25,2020-06-07,BR-00094
CUR-1290242,C7SCDF4EW8,Current,28648445.79,2021-03-10,BR-00101
CUR-9334754,0BS7DGYMR6,Current,30570172.14,2020-09-20,BR-00147
CUR-2409428,7GMBB78K9J,Current,73684127.26,2020-03-21,BR-00171
SAV-9656518,Q4KQPVREDZ,Savings,61394562.34,2022-04-12,BR-00028
BUS-9928005,H2LFB9970G,Business,36536494.04,2021-11-04,BR-00140
SAV-5477103,WY77XEBDGC,Savings,70944101.73,2019-02-12,BR-00040
BUS-2593807,SSM4YQX8WN,Business,92209400.25,2019-07-27,BR-00123
SAV-9470272,XSMOYOCIL0,Savings,1412632.29,2019-06-26,BR-00173
BUS-9208525,8ZGOZJNZGV,Business,46988041.39,2019-04-30,BR-00024
SAV-4028911,IRKL4AN157,Savings,92317266.93,2021-03-04,BR-00039
CUR-7707471,VA16VXAYVM,Current,93682056.16,2021-10-04,BR-00017
SAV-9462543,NLSGTNJYTI,Savings,89029462.39,2019-03-08,BR-00031
SAV-3427963,BOBD4ZG8IN,Savings,49634439.62,2021-05-20,BR-00172
BUS-1219322,VE674KTE1E,Business,87580703.97,2019-10-13,BR-00154
CUR-7169097,I73SKZDIP8,Current,74953147.6,2019-05-24,BR-00079
CUR-1718457,P1LAWOF75L,Current,25584906.09,2022-09-01,BR-00135
BUS-9075314,KJJ37WG6LO,Business,27282916.96,2020-07-20,BR-00068
BUS-9610605,WQATJNX1ZQ,Business,97056554.59,2022-09-28,BR-00095
SAV-2579438,5AGMCQVM5F,Savings,250702.49,2019-09-29,BR-00058
BUS-8457074,FKQBRZQ76Z,Business,70387518.94,2022-10-05,BR-00144
CUR-5542292,QF46PYSFAV,Current,13170672.94,2022-05-27,BR-00199
CUR-1820641,SJ07TIT6OY,Current,29608577.66,2022-12-30,BR-00151
BUS-8712545,CZ46CBO6NS,Business,28850047.53,2020-04-09,BR-00122
CUR-6852155,AFL1ZFRSEV,Current,61659911.14,2021-03-17,BR-00079
SAV-1253093,QWGZC9SR87,Savings,66594348.48,2020-05-23,BR-00151
SAV-3996811,VNL6ZTXIUN,Savings,15111553.53,2020-07-26,BR-00054
BUS-5695523,6CUNXV2SAB,Business,27620086.72,2022-11-28,BR-00046
BUS-6991962,KDBSFS63D5,Business,23825121.05,2022-07-08,BR-00080
BUS-8424104,F7F504X0I0,Business,86877594.48,2019-07-20,BR-00084
CUR-8268104,L91W22QFMU,Current,95831819.46,2021-12-21,BR-00130
SAV-1628396,SYIS1WL1CR,Savings,648595.99,2019-10-30,BR-00042
SAV-5223094,PYTD6L08D9,Savings,2731297.23,2021-09-06,BR-00145
SAV-2568217,W8R2BPK7KH,Savings,34115966.34,2019-03-30,BR-00164
CUR-9771471,MTG91JLYPN,Current,32936376.18,2019-11-14,BR-00009
BUS-6853353,IB5ABUF1UJ,Business,72636412.58,2022-12-05,BR-00187
SAV-2519852,92E3UYDGOI,Savings,96674577.24,2022-03-24,BR-00186
CUR-1270557,VS4CEKMG3V,Current,29484976.35,2019-09-10,BR-00181
BUS-4172437,N0E4R5BJRY,Business,50594067.91,2020-09-19,BR-00084
CUR-7679625,URXO7D7U47,Current,70713615.64,2020-04-10,BR-00002
CUR-3561564,WKC0U3J2YK,Current,49277401.5,2021-07-08,BR-00051
SAV-4594355,DS7LN34UQP,Savings,94279306.24,2020-09-22,BR-00173
SAV-6200169,2LK3SFJ1E9,Savings,3173356.74,2019-07-30,BR-00168
BUS-2726099,68DIXPDUEJ,Business,52932893.89,2021-06-10,BR-00181
SAV-9601034,IWW2P4LVOS,Savings,41005797.85,2021-04-08,BR-00151
BUS-8447814,OWX9UXLD28,Business,17113609.15,2019-11-20,BR-00012
BUS-1845547,U9D1ZPO9SW,Business,33549331.03,2019-08-30,BR-00002
SAV-1614453,8BUUV1K1D4,Savings,66200213.27,2021-07-22,BR-00069
BUS-7627261,F7GVU4U5VF,Business,32499895.51,2022-01-06,BR-00175
BUS-1206935,LMAUW2SMX0,Business,72291615.24,2020-10-11,BR-00018
CUR-2019707,JIBRUMZSX2,Current,42156530.6,2021-01-06,BR-00137
BUS-9277511,ZH8AJRDDYF,Business,98020154.53,2022-02-17,BR-00006
BUS-7788050,OD4ZM93D54,Business,67941952.08,2019-08-14,BR-00041
SAV-7124699,I1BAFH2EUB,Savings,54335299.79,2021-09-19,BR-00109
SAV-5857273,ZHR9I4VR69,Savings,11164853.99,2019-03-20,BR-00171
BUS-2668346,OFQK2UETC3,Business,85524826.62,2020-06-04,BR-00126
CUR-2562958,RDBFOG8JXU,Current,65467310.46,2021-02-11,BR-00183
SAV-4551053,TWCZZQ3RI1,Savings,36773410.88,2022-04-21,BR-00056
